,ID,NAME
4197,26055137,Heartland Living (Bedroom 2)
4198,26056791,S. Room • Single Bed Room in Bold & Eclectic home
4199,26063632,PREMIER 1BEDROOM SUITES AT MARINA BAY CENTRE
4200,26065685,Niven road A5 号房
4201,26084661,"Condo room near City, 1min walk to LorongChuan MRT"
4202,26093121,Modern Studio Room in bungalow EZS-4
4203,26093769,***2 Bed Room @ 15 mins walk Kallang mrt station
4204,26094193,***3BR Geylang 15 mins walk to Kallang mrt station
4205,26109666,*2BR Kallang MRT Minutes drive to town (GL)
4206,26109753,**3BR Near Kallang MRT minutes drive to town (GL)
4207,26109755,****5BR Near town minutes walk to Kallang MRT (GL)
4208,26109999,****5BR Minutes drive to BUGIS near MRT (GL)
4209,26110112,*2BR Minutes Drive to Bugis near Kallang MRT (GL)
4210,26110216,**3BR Mins Drive to Town @ Kallang MRT (GL)
4211,26111450,Bedroom on top of mall+nitelife.Full height window
4212,26120936,Beautiful modern condo surrounded by nature
4213,26121640,***5 Bed Room @ nearby Kallang 10 mins walk to mrt
4214,26121744,a5 Condo Room Near City 600m to Aljunied MRT
4215,26139798,10 reason to stay-1bedroom -river valley
4216,26143135,Full Furnish Marina bay view Private Master Studio
4217,26143674,♥1BR Farrer Park MRT Near Citysquare (rg1)
4218,26144223,♥1BR Beside UE Square @ Robertson (rvp2)
4219,26170239,☆☆高级公寓 (BL2)
4220,26170424,Campbell Inn Dorm - Rochor Station
4221,26171536,"☆☆豪华公寓,整套 (MZ1)"
4222,26176258,Heritage Home near Chinatown
4223,26177110,YOUNEEDTOSTAYHERE-1bedroom condo
4224,26183286,Private Bedroom in City Area (Queen Bed)
4225,26189993,Triple  Private  bathroom / Room for @ Mapletree
4226,26199521,"Very comfortable studio to stay , big balcony nice view"
4227,26201262,11reason to stay - 1 bedroom condo in bugis
4228,26204005,"Spacious Studio Room, 10 mins to Orchard Road"
4229,26205199,2bedroom condo -opposite farrer park hospital
4230,26207243,"1 BR in QUEENSTOWN, PRIME LOCATION IN THE CITY"
4231,26207649,*2BR Kallang MRT mins Drive to Bugis (GL7)
4232,26207768,**3BR Near Kallang MRT mins Drive to Bugis (GL7)
4233,26209751,3-BEDROOM IN QUEENSTOWN SINGAPORE
4234,26217724,Luxury 2br Opulent Next to MBS
4235,26218347,Ben's Lucky Lad
4236,26221747,Premium Apt close to MRT station & Shopping Malls
4237,26232923,Modern Room1. Clean & Cosy. suitable for everyone.
4238,26236461,"***6BR, 2Kitchen, 2Balcony Near Kallang MRT (GL)"
4239,26261789,One Bedroom Deluxe Apartment - Oakwood Premier
4240,26286378,Next to Somerset MRT
4241,26290123,Aljunied Room*J > MRT 3min > CBD 15 mins
4242,26290281,"1970s singlebed Rm*A, no-sharing"
4243,26293068,"1960s Loftbed LongTerm RmA*, lavender bugis"
4244,26304624,Home Stweet home
4245,26304989,Boutique Apartment Master Bedroom - Sky Yacht
4246,26309079,Hippie Studio at Town
4247,26310349,♥1BR Beside Zhongshan Mall @ Novena District (vv)
4248,26312970,"WEST COAST DRIVE 3-BR, CLEMENTI"
4249,26316483,"WEST COAST DRIVE 3-BR, CLEMENTI"
4250,26318683,Spacious rm in retro & trendy house- CENTRAL!
4251,26322683,Geylang near CBD/MRT 3BR 1-4 people
4252,26325132,Marina Bay/Integrated Resort/CBD (a)
4253,26335455,Huge Common Room at East Coast Road
4254,26336203,Special room offer at Marina Bay Sands Hotel
4255,26340202,♤♤可爱宽敞的两卧室公寓(独栋)@ Geylang
4256,26340629,One Bedroom Deluxe Apartment - Oakwood Premier
4257,26344207,Sufen’s Place
4258,26369349,eHome-Cozy Apartment (Tanah Merah MRT)
4259,26369540,"♤♤♤私人公寓,独栋"
4260,26369880,♤♤可爱宽敞的两卧室公寓 酒店式公寓@ Geylang
4261,26370145,☆☆豪华公寓 (MZ2)
4262,26370803,One Bedroom Deluxe Apartment - Oakwood Premier
4263,26381161,Geylang Aljunied MRT Hostel- single Pte room
4264,26382243,kEnsuiteM1 Brickwall8 @ Chinatown/CBD
4265,26384329,Master M4A +bathroom @ heritage apartment (3mth+)
4266,26405063,3BR (For 5)Apt Orchard/Stevens/UNESCO *MRT* Sui
4267,26409674,New Luxury 2BDR Penthouse near MRT
4268,26429896,"私人公寓,独栋"
4269,26430186,☆高级公寓(RVP1)
4270,26430483,☆豪华公寓(PS1B)
4271,26430673,☆豪华公寓RVP2
4272,26430795,☆高级公寓 (CL1)
4273,26430981,☆高级公寓 (ZSM1b2)
4274,26431075,☆高级公寓DM
4275,26432259,"Big Master Room , Marina One .Downtown Core"
4276,26435121,1 Bedroom Loft @ Rangoon RG
4277,26435923,Junior Master in City Centre (Free Cancellation!)
4278,26436348,1 Bedroom @ Novena MRT DmS
4279,26444799,New condominium: master bedroom for rent/新公寓主人房出租
4280,26461753,Best location!King size room with private bathroom
4281,26464626,Supreme Central Apartment For Five
4282,26484203,"靠近Bedok蓄水池,地铁蓝线勿洛蓄水池站"
4283,26487298,✪✪2BR Bugis central resort feel apartment
4284,26502772,"Near City, Cozy Bedroom (1) w/King-size bed"
4285,26503285,1 Bedroom @ Condo Near Novena Mez
4286,26503900,One Bedroom Whole House
4287,26504288,1 Bedroom @ River Valley RvP
4288,26544804,3 Bedroom @ Kallang MRT G
4289,26545297,1 Bedroom @ Bugis SsP
4290,26545378,1 Bedroom Near Novena Central  Tr
4291,26547527,2 Bedroom @ FP-O Suites
4292,26552882,2 Bedroom Bliss @ Central BlB
4293,26553209,2 Bedroom @ Kallang Mrt G
4294,26555143,*300 meter to Metro*3BRs resort Style condo*地铁三房公寓
4295,26577038,f4 Condo Room Near City 600m to Aljunied MRT
4296,26583889,Luxurious Penthouse in City Centre 3
4297,26584687,"FAMILY 2BR IN NOVENA, SINGAPORE"
4298,26592863,Private room in TB Eng Hoon
4299,26612587,"Near City, Cozy Bedroom (2) w/King-size bed"
4300,26627387,Control Space by Parallel
4301,26633522,Modern 3 bedroom flat in orchard shopping mall
4302,26683215,Heart of River Valley Full Amenities Condo
4303,26683920,Private Happy-Hut @ city centre
4304,26693858,GREENHOUSE
4305,26706482,2 Bedroom @ 123 Suites
4306,26722597,[Central] Cozy Condo with Instagrammable Sea view
4307,26722862,Aljunied *RoomG > MRT 3min > CBD 15 mins
4308,26730740,5 Bedroom Walking Distance to Dakota MRT
4309,26731319,2 Bedroom @ Kallang MRT G
4310,26731389,3 Bedroom @ Kallang MRT G
4311,26731899,5 Bedroom @ Walking to Kallang MRT
4312,26733957,Fantasy 2 bed room downtown luxury condo
4313,26753305,Rochester Residences
4314,26753371,☆☆整套私人公寓 BL5
4315,26753497,♤♤可爱宽敞的两卧室公寓 豪华私人公寓@ Geylang
4316,26753561,♤♤♤三间卧室 私人高级公寓
4317,26753666,♤♤♤三间卧室 独栋公寓
4318,26753740,♤♤♤三间卧室 豪华独栋公寓
4319,26754482,☆高级公寓
4320,26754883,☆公寓小区 (LTCL1)
4321,26755057,☆高级公寓 (RG1)
4322,26755194,☆豪华公寓(MZ1B)
4323,26755270,☆综合式公寓
4324,26755304,"Thomson & Balestier-Close to train stn, food&mall!"
4325,26755389,☆豪华高级公寓 LTRVP1
4326,26755593,☆酒店式公寓 (LTRVE)
4327,26755694,☆顶级豪华公寓ZSM1B1
4328,26755783,☆豪华公寓(SP1B)
4329,26756209,☆☆高级公寓 (OS)
4330,26756383,☆☆高级公寓 (BL4)
4331,26756503,☆☆高级公寓(1TBL)
4332,26761652,10 reason to stay- 2 bedroom house
4333,26768425,✪✪2BR Suite @ Rangoon Road
4334,26770254,Batik Room Singapore
4335,26790724,Touch & GO for Convenience (Newly Renovated)
4336,26791029,"STROLL TO CLARKE QUAY,  SPLENDID 3BR SPACE"
4337,26794016,Resort living in the center of the city
4338,26800555,666
4339,26822021,Heritage apartment: Master rmM3* +bathroom (3mth+)
4340,26849868,Lakeside Resort Paradise!!!
4341,26852016,3 BRs Condo❤️4 Min to MRT❤️Pool● Jacuzzi●BBQ●Sauna
4342,26853356,"(At least 3 months rental) Cosy, Hip Private Space"
4343,26854105,Warmth 1 Bedroom @ Clubhouse Residences (4 pax)
4344,26857526,"Master room with attached bathroom ,Full Bay view"
4345,26880160,***3BR unit nearby kallang mrt station
4346,26880725,***2BR unit nearby kallang mrt station
4347,26885359,Bright and well-equipped studio @Katong
4348,26892907,"Entire Capsule and Sofa Bed Apartment , near MRT, for 28 paxes!"
4349,26893579,Entire Capsule and Sofa Bed Apartment for 14 paxes!
4350,26893709,Entire Capsule and Sofa Bed for 20 paxes!
4351,26893789,"Entire Capsule and Sofa Bed Apartment , near MRT for 10 paxes!"
4352,26893958,"Entire Capsule and Sofa Bed Apartment, near MRT for 18 paxes!"
4353,26894055,"Entire Capsule Bed Apartment, near MRT for 6 paxes!"
4354,26901705,Cheap pocket Room with attached toilet Jurong East
4355,26908251,10 reason to stay- 2 bedroom house
4356,26908425,3bedroom apartment -for big family on burget
4357,26915644,"Entire Apartment for 22 paxes, near MRT, Malls!"
4358,26925552,Studio Apartment - Oakwood Premier
4359,26930345,Enchanting 2BR @ Clubhouse Residences (6 Pax)
4360,26931333,Space Studio @ Chinatown & Business District
4361,26935086,Autumn Lily with Complementary Airport Pickup
4362,26938694,"CENTRAL & SPACIOUS, 3 BEDROOM IN NOVENA"
4363,26957177,"5mins Paya Lebar MRT, Orchard, MBS, Malls, Market"
4364,26957485,Restful Single Room in Terrace House
4365,26958869,Cozy BR (2) w/King-size bed! Within mins to town!
4366,26959283,Summer Lily with Complementary Airport Pickup
4367,26960806,Winter Lily with Complementary Airport Pickup
4368,26961975,Home Away from Home @ Singapore
4369,26964529,Smart Studio near CBD
4370,26965345,"Brand New Orchard APT@Emerald Hill, Somerset MRT"
4371,26973231,"CBD Downtown , Big Master Studio"
4372,26974882,***2BR city fringe Spacious unit near kallang mrt
4373,26979340,***3BR city fringe kallang mrt local food area
4374,26980329,❀❀2BR unit @ bugis area close to town
4375,26984743,我们公寓楼下就是地铁站+巴士站直达南洋理工大学+NUS   ｡   唯一交通方便的公寓房间
4376,27000082,1BR Serviced apartment near Holland Village MRT
4377,27002916,**2BR Food Heaven Suites @ Geylang (GL2br1)
4378,27003089,**2BR Singapore Geylang Food Street (GL2br2)
4379,27003200,**2BR Near Famous Frog Leg Porridge (GL2br3)
4380,27003330,**3BR Singapore Near City and Food (GL3br1)
4381,27003519,**3BR SG House Famous Food Street Geylang (GL3br2)
4382,27003613,Modern 1 BR Serviced Apartment near Queenstown MRT
4383,27003657,**3BR Spacious Rooms @ SG Food Street (GL3br3)
4384,27003781,**5BR Spacious 15 Pax @ SG Food Street (GL5BR1)
4385,27004656,Furnished with queen size bed
4386,27004873,"2 Bedroom Serviced Apartment near INSEAD, ESSEC"
4387,27005451,3BR + Study Serviced Apartment- near Clementi MRT
4388,27034075,Brand New Hotel 1887 Single 2 with breakfast
4389,27036742,Brand new Hotel 1887 Single Room 3 with BreakFast
4390,27037488,Stripes
4391,27041512,Premium Condo|Full Facilities|Resort|Room
4392,27052457,Sweet and restful room in charming neighbourhood
4393,27069141,"Big Studio , Marina One. Raffles place MRT"
4394,27072907,Chic & Luxury Condo room for lady @  lakeside MRT
4395,27078318,Urban City Hab.
4396,27102410,NEW Cosy Studio Apt w Wifi @Somerset/Orchard Area
4397,27105520,***5BR Cosy home for big family kallang MRT
4398,27115191,hipstercity - Single Private Bed with Shared Bath
4399,27115768,Hotel style master bedroom
4400,27117950,hipstercity - Private Double Bed with shared Bath
4401,27118511,hipstercity - Deluxe Triple Bed in Mixed Dorm
4402,27122688,"lavLoftbed Rm1, no-sharing, wifi, mrt"
4403,27125463,"lavLoftbed Rm*M, no-sharing, wifi, mrt"
4404,27125891,Singapore Multi-unit building
4405,27140686,Walk 3 minutes to Mrt pretty bed room
4406,27145235,2 Bedroom @ Bugis SsP
4407,27147776,Urban-Chic City Studio in the City (III)
4408,27148231,Industrial-Chic City Studio (Suite VI)
4409,27150191,Singapore Serviced Apartment
4410,27173162,3BR Spacious Family Home Near Mount Elizabeth 8sr
4411,27173843,Chinatown your8 doorstep: Private RoomW1
4412,27174440,highrise heritage queenbed Rm1
4413,27177948,✪✪2BR @ Cosy gelyang lorong 14
4414,27178745,"3BR QUEENSTOWN, COMMONWEALTH AVENUE"
4415,27178946,1 Bedroom @ Farrer Park MRT RG
4416,27192864,sweet house
4417,27195225,Camo
4418,27239761,**3BR Mins Drive to Bugis @ Kallang (gl3brn)
4419,27242079,3BRs Apt near Orchard Rd近地铁市中心公寓@5mins walk to MRT
4420,27253602,Glampingkaki-Singapore-Couple Deluxe Med Bell Tent
4421,27262007,位於市區近mrt的光亮寬敞房間
4422,27266929,M - Brand New Airy & Stylish Loft @ City.
4423,27270305,1 Bedroom @ RV Road Orchard RvP
4424,27271318,1 Bedroom Best City View Near Novena Tr
4425,27271822,Ideal place for travellers
4426,27272375,Ideal place for Travelers 2
4427,27292722,Sanctuary In The West - Boon Lay MRT
4428,27302197,D (1 of 6 beds) Students' hostel 3 mins from NUS
4429,27302911,E (1 of 6 beds) Students' hostel 3 mins from NUS
4430,27303780,F (1 of 6 beds) Students' hostel 3 mins from NUS
4431,27306443,Huge one bedroom apt with a view in city central
4432,27324882,Bed Space > East Coast Road
4433,27342137,2BR (For 3) Apt Orchard/Stevens/UNESCO *MRT* 3
4434,27343211,Emerald Hill Apartment
4435,27345919,Studio Serviced Apartment near One North MRT
4436,27346264,Singapore Multi-unit building
4437,27350082,Single Bed in 8 Bed Mixed Dorm in Lavender
4438,27350648,Single bed in 8- bed female dorm in Lavender
4439,27374647,Home away from home
4440,27377001,Cozy Apt 2BR near the Mall and East Coast Beach
4441,27378153,RiverFront ClarkQuay 1bedroom Luxury Suites
4442,27379875,✪1BR@River valley edge
4443,27381955,2 Bedroom Beside Aljiunied MRT IR
4444,27382312,2 Bedroom @ Novena MRT N48
4445,27396344,新加坡温馨单人房mini房小床
4446,27405538,Spacious Studio in Chinatown
4447,27406451,"(F) Cozy Room Near City, 6mins Walk->Aljunid MRT"
4448,27409849,Near CBD 1BR within 5 mins walk to Tiong Bahru MRT
4449,27410001,Two luxury condo rooms at same condo unit
4450,27411588,Two Executive condo Rms at same condo close to mrt
4451,27412746,"Studio Serviced Apartment near INSEAD,FUSIONOPOLIS"
4452,27418165,Master room next to East Coast Park
4453,27418882,Lovely & Cozy 2BR in Central/Near MRT 3min
4454,27424215,Not available  any more house sold
4455,27428758,Newly and cozy 2BR condo 2mins to Farrer park mrt.
4456,27429267,Best location!Queen size room gym swimming pool
4457,27439646,*2BR 5mins drive to Bugis (GL)
4458,27440211,Cozy & Quiet private room nearby Botanic Gardens
4459,27445655,City area 666
4460,27454482,新加坡公寓短租
4461,27462710,Lovely home near city可爱的家
4462,27470104,✪1BR Loft @ Rangoon
4463,27470374,❀❀❀3BR Sophie Road walking distance to plaza sing
4464,27470571,3 Bedroom Apartment Near Dhaut Ghaut SL
4465,27470725,***2 BED ROOM Spacious unit nearby kallang mrt
4466,27476632,***3BR new cosy kallang area unit
4467,27488841,"Entire 3 bedroom apartment for 11 near MRT, Malls!"
4468,27489654,"Entire 4 bedroom Apartment for 12 near MRT, shopping mall!"
4469,27496445,*Amazing Seaview* canvas tent outdoor experience
4470,27499455,"LUXURY AT EASE, 3 BEDROOM 3 BATH ON HAVELOCK RD"
4471,27501982,MASTER SUITE 8@HOLLAND VILLAGE MRT/INSEAD/NUH
4472,27513236,Maggie's bnb 1bedroom
4473,27513348,Acasia Breeze @ Yishun (pink Rm)
4474,27513625,Maggie's bnb
4475,27530446,@4pax family dormitory
4476,27537549,Private room few stops from Sentosa
4477,27554484,✪✪2BR 4mins to Bugis Luxury Stay (ar)
4478,27559244,"Contemporary, Modern 2 Bedroom w/ Balcony - CBD"
4479,27561087,"Modern, Stylish & Spacious 2 Bedroom in CBD"
4480,27561736,"Modern, Loft Living in Art Deco Shophouse - CBD"
4481,27562324,"Stylish Studio, Large Roof Terrace in Heart of CBD"
4482,27581596,Maggie's apartment - 1bdroom
4483,27583484,"Entire 5 bedroom apartment near MRT, shops, eateries!"
4484,27584211,2 Bedroom @ Aljiunied MRT AR
4485,27593840,M-SUITES near Paya Lebar
4486,27603657,Boon Lay Guest House
4487,27611866,Singapore House
4488,27615107,Cozy & Convenient Apartment near Airport
4489,27616642,♥♥2BR Aljunied MRT Serviced Residences (ar)
4490,27618712,M-Sunlit Charismatic Art Deco Pte Suite at City
4491,27624199,Stunning Room in the City - Short Stay
4492,27638361,Tanjong Pagar Pristine Studio Premium Apartment
4493,27640661,♥1BR Bugis MRT Near Dhoby Ghaut and Orchard (sp1b)
4494,27642158,Queen bedroom with shared bathroom 2
4495,27675139,CBD 3BR 1MinMRT high F ocean view金融中心高楼层海景3房三卫
4496,27675580,★Superb Location @ Bugis City Central 用心的民宿★
4497,27689348,Penthouse Resort Living in East Coast (Ruby Room)
4498,27706221,♥♥2BR Shaw Plaza Direct Bus to Orchard (1tBL)
4499,27709128,Master Room with City View
4500,27718541,Cozy master bedroom in Central Singapore !
4501,27724182,2br Business Class Next to MRT
4502,27732618,Glamping-Luxury Bell Tent (6pax)
4503,27737495,♥1BR Farrer Park MRT @ Rangoon (rg2)
4504,27738463,♥1BR Near Citysquare Mall Farrer Park MRT (cl2)
4505,27738881,♥1BR Robertson Quay (rvp1)
4506,27739990,♥1BR Beside Mall @ Novena (zsm1b1)
4507,27740431,♥1BR Mins Walk To Mount Elizabeth Hospital (tt2)
4508,27741066,♥♥2BR Luxury Farrer Suites @ Farrer Park MRT (12s)
4509,27741231,♥♥2BR Luxurious Stay @ Farrer Park MRT (os)
4510,27754006,Sweet Entire Home Near MRT & City Center
4511,27761437,♥♥2BR Local Food Heaven Mins Drive to Town (ci)
4512,27764842,******Spacious Unit at Sophia Dhoby Ghaut MRT (sl)
4513,27778266,"Entire 5 bedroom Apartment near MRT, Little India, Bugis, Orchard!"
4514,27778867,"Entire 4 bedroom apartment near MRT, Little India, Bugis, Orchard!"
4515,27781949,Penthouse Resort Living in East Coast (Jade Room)
4516,27788114,Gains hdici
4517,27788666,♪♪Local Food Haven Near town (bl3)
4518,27789183,Bungalow Rooms - Cosy & comfy stay away from city
4519,27790452,♪Cozy Loft @ Farrer Park MRT (rg1)
4520,27790457,♪Cityfringe Cozy Loft @ MRT (rg2)
4521,27790589,♪Shaw Plaza Town for Expats/Medical Tourist (bl1b)
4522,27790668,♪Farrer Park Serviced Residence @ MRT (cl2)
4523,27790778,♪♪Farrer Park MRT Serviced Residence (fps1)
4524,27790831,1 Bedroom @ Farrer Park MRT RG L
4525,27790840,♪♪Luxury Farrer Park MRT Suites (fps2)
4526,27791327,♥♥Luxurious Penthouse Serviced Apartment (msl2)
4527,27791464,♪♪Serviced Penthouse w Balcony for lease (msl2)
4528,27791579,♪Novena Hospital Suites Direct Shuttle bus (vv)
4529,27791754,♪UE Square Serviced Residences (rvp1)
4530,27791766,♪Robertson Quay Suites for Corporate (rvp2)
4531,27792660,1 Bedroom Near Shaw Plaza BlB
4532,27792673,♪Novena Hospital Serviced Residences (zsm1b)
4533,27792685,♪Mount Elizabeth Suites for family (zsm1b2)
4534,27792862,♪1BR Mins walk to Mount Elizabeth Hospital (tt1)
4535,27792875,♪Shaw Plaza Local Food Haven near Mount E (tt2)
4536,27793192,1 Bedroom @ City Central Loft CL
4537,27794106,2 Bedroom @ Central G
4538,27794323,3 Bedroom @ Central G
4539,27794536,2 Bedroom Spacious Apartment G
4540,27794712,3 Bedroom Spacious Apartment G
4541,27794882,2 Bedroom @ Town G
4542,27794894,2 Bedroom Amazing Apartment G
4543,27794933,3 Bedroom @ Town G
4544,27795026,3 Bedroom Amazing Apartment G
4545,27799885,Onan Loft Apt Clean & Stylish
4546,27804407,Freedom of Living  2@Jurong West
4547,27809331,Spacious Centrally Located 260sqm apartment
4548,27810679,2 Bedrooms In Spacious Centrally located appt
4549,27814192,Bungalow Room- Cosy & Comfy Stay
4550,27814520,Bungalow Room - Cosy & Comfy Stay Away from City
4551,27816487,"2 BR APARTMENT, COMMONWEALTH QUEENSTOWN"
4552,27823327,"Entire Studio Apartment nearby MRT, shops, eateries, Bugis, Little India, Orchard!"
4553,27827990,***2BR Geylang Food Pardise
4554,27830769,Forest Wood Modern Stay City Fringe
4555,27838074,***2BR Geylang @ kallang mrt station
4556,27838989,Singapore Multi-unit building
4557,27839848,❀1BR Race Course road @ farrer park
4558,27841023,2BR - Heart of downtown Singapore & Attractions
4559,27847468,Singapore Multi-unit building
4560,27858471,"24hr self-checkin QueenBed *Rm1, 5min city center"
4561,27860564,Cosy Abode
4562,27881229,Amazing 3 Bedroom Unit Located @ GEYLANG LOR 8
4563,27882577,"23hr selfcheckin LoftBed RmA, 5min city center"
4564,27886100,Onan  一室套房
4565,27889309,1 Bedder Unit @ CBD Downtown Line
4566,27909737,1 Bedroom Near Orchard Zion RvE
4567,27912933,Modern 1BR Apartment in Jurong East
4568,27914193,1 Bedroom City View ZsM
4569,27914357,2 Bedroom Near Lavendar OS
4570,27914769,2 Bedroom 1 Min Walk to Mrt Farrer Park
4571,27915805,✪✪2BR Lavender mrt station
4572,27917371,STUDIO AT PURVIS STREET
4573,27918325,Pinnacle
4574,27923001,***3BR Kallang Mrt @ gelyang local food
4575,27923351,***3BR Cosy nearby kallang mrt new food around
4576,27945121,2 Bedroom 1min Walk Aljiunied MRT IR
4577,27950624,Mackenzie 00
4578,27967589,❀❀2BR moonstone mrt purple line (MSL)
4579,27968719,Skyline Room
4580,27970365,Cozy and New Loft condo near NOVENA mrt
4581,27970813,Urban Room
4582,27978202,ENTHRALLING 2 BR IN SIMS DRIVE
4583,27979941,"新加坡公寓短住,靠近大巴窑地铁( Toa payoh mrt)"
4584,27981551,Cosy 2 bedroom condo fully equipped
4585,27992861,超赞ﾃﾞｻﾞｲﾅｰ【峇厘度假风】Balinese Sanctuary美しい綺麗の森林别墅3minMRT!
4586,27993739,❀❀2BR @ novena area mins walk to shopping mall
4587,28000993,"MODERN 1BR IN JURONG EAST, CBD"
4588,28001954,"TRENDY 1BR IN WEST COAST, CLEMENTI"
4589,28013972,"Entire 5 Bedroom Apartment in City, MRT, shops, eateries nearby!"
4590,28014175,"Entire 4 bedroom Apartment in City, MRT, shops, eateries nearby!"
4591,28015320,✪✪2BR Nearby dakota mrt station 5mins to down IMT
4592,28015955,✪1BR RV @ Robinson area (RVP)
4593,28019114,"1-BEDROOM, COMMONWEALTH"
4594,28019677,AMAZING PRICE !!!!  HIGH-FLOOR 1 BR @ QUEENSTOWN
4595,28033518,✪1BR mins walk to citysquare mall & Mustafa (CL2)
4596,28035144,"Entire Unique Capsule Bed Apartment for 20 near MRT, shops, eateries , supermarkets!"
4597,28035480,"Entire Unique Capsule Bed Apartments for 34 paxes, near MRT, shops, eateries!"
4598,28037138,"Entire Capsule Bed Apartment for 10 near MRT, shops, eateries, supermarket !"
4599,28037249,"Entire Unique Capsule Bed Apartment for 6 near MRT, shops, eateries , supermarket ..."
4600,28037774,"Entire 3 bedroom Apt ,private balcony, near MRT!"
4601,28038282,"Entire 4 bedroom apartment near MRT, shops, eateries, Malls!"
4602,28038349,Huge renovated shophouse with roof garden
4603,28040281,"Entire Ground floor Apartment in Shophouse for 22 paxes, near shops, eateries, MRT!"
4604,28046655,Beautiful budget room in a heritage shophouse
4605,28054617,aiqing
4606,28056883,"Discounted! Cool 1BR beautiful sky-view ,3mins MRT"
4607,28059550,1 Bedroom Near Novena CityView Tr
4608,28060626,Singapore HDB Apartment (Yishun/Khatib)
4609,28063799,Geylang lodge@City Center/Aljunied MRT/Nice View
4610,28064097,Super Promo! Cozy 2bedrms Condo near MRT & City
4611,28067163,Whole Luxury condo unit just 3 min walk to Mrt
4612,28069273,NICE & COZY MASTER ROOM @KOVAN MRT / 703
4613,28071344,Gusti Bed & Breakfast - 2 Single Bed (Shared)
4614,28083713,♪♪2BR Cozy Stay Direct bus to CBD bus 70 (imp)
4615,28087491,☆令人惊叹的宽敞一卧室公寓楼 (RG1)
4616,28087731,☆令人惊叹的宽敞一卧室公寓楼 @ RANGOON RD (RG2)
4617,28087764,☆令人惊叹的宽敞一卧室公寓楼在市区 (8M8)
4618,28088178,Bright Spacious Maisonette apartment 3mins to MRT
4619,28088965,☆令人惊叹的宽敞一卧室公寓楼 @ BALESTIER (BL1B2)
4620,28089113,☆令人惊叹的宽敞一卧室公寓楼 Keng (ERS1B)
4621,28089131,♥♥2BR Cozy Food Heaven Direct Bus to CBD (ci)
4622,28089148,2 Bedroom 5min Walk to Aljiunied to MRT CI
4623,28089399,☆令人惊叹的宽敞一卧室公寓楼 @ Novena (PS1B)
4624,28089518,☆令人惊叹的宽敞一卧室公寓楼在市区 (TT1)
4625,28089603,☆令人惊叹的宽敞一卧室公寓楼在市区 (TT2)
4626,28090081,☆令人惊叹的宽敞一卧室公寓楼 @ Serangoon Rd (VV)
4627,28095978,♤♤可爱宽敞的两卧室公寓 @ Geylang
4628,28096396,♤♤可爱宽敞的两卧室公寓 @ Geylang
4629,28096600,♤♤可爱宽敞的两卧室公寓 @ Geylang
4630,28096818,♤♤♤令人惊叹的宽敞三卧室公寓楼
4631,28096826,♤♤♤令人惊叹的宽敞三卧室公寓楼
4632,28097937,"Bohemian Room in Terrace Home, Central Singapore"
4633,28110060,1 Bedroom @ River Valley Point RvP
4634,28110981,"lavLoftbed *RmK, no-sharing, wifi, mrt"
4635,28111384,"1960s Loftbed Rm1, lavender bugis"
4636,28112230,❀❀2BR Central near CBD @ Food heaven (ci)
4637,28114931,Room 3 in Terrace House @ Thomson Village
4638,28115820,Room 4A in Terrace House @ Thomson Village
4639,28116308,Masteroom (bath) @ Terrace House @ Thomson Village
4640,28116713,Terrace House @ Thomson Village
4641,28124814,*CBD 1 BedRoom near MRT/RAFFLES/Marina Bay Sands-I
4642,28125905,Boutique Capsule Hotel @ Chinatown
4643,28136949,Marina Bay View One Bedroom Luxury Residences
4644,28137638,Private bed room for stay (Queen Size Bed) Punggol
4645,28139782,comtemporary
4646,28163613,The Bliss - Little India
4647,28165463,Trendy Poshtel Capsules
4648,28175783,*CBD 1 BedRoom near MRT/RAFFLES/MBS - II
4649,28185207,Entire studio; comfy & spacious @ city fringe
4650,28185514,Bright Spacious Master w Pool
4651,28187126,CITY LIVING 1 bedroom rental at orchard road
4652,28190671,View of sunset and hill 100sqm open plan apartment
4653,28198489,3BR Condo in Singapore near MBS/MRT/CBD
4654,28210901,Clean & cosy in the heart of Geylang
4655,28211070,"Clean, compact studio in the heart of Katong."
4656,28230186,***3BR Local Food Heaven (GL)
4657,28231806,3BR Apartment @ Geylang Amazing Fully Furnish APT
4658,28231891,5 Bedroom Unit Located @ Geylang Lorong 8 Spacious
4659,28232347,Amazing 3 Bedroom Unit located @ Geylang Lorong 8
4660,28232440,Spacious 3 Bedroom Unit located @ Geylang Lor 8
4661,28232515,Amazing 2 Bedroom Unit Located @ Geylang Lorong 8
4662,28239177,★CharmingCityFringePvtRm/DAKOTA★
4663,28261272,"CBD SINGAPORE , FURNISHED STUDIO"
4664,28261567,❀❀❀3BR Penthouse @ Somerset Town (or)
4665,28262827,RARE City Fringe Studio Close to Subway with Pool!
4666,28264364,Spacious & Bright Shophouse Apartment 3 min to MRT
4667,28266733,#2 Huge Loft like apt w/DJ studio & amazing views
4668,28268204,Cosy 3 Bedroom+2BathRM for bigger group Close City
4669,28271497,"lavLoftbed *RmJP, no-sharing, wifi, mrt"
4670,28271558,Beautiful Central Orchard Rd Lucky Plaza Apartment
4671,28271801,Boon Lay MRT - Single Room (with own Bathroom)
4672,28291541,WANGZ Hotel
4673,28320933,Lovely and Private Family Room for 10 pax
4674,28321362,Private and Lovely Family Room for 16 pax
4675,28321986,"1+* Private Room @ City Center, next to MRT"
